lat,lng,city,state,date,specs
33.3061605,111.8412502,Chandler,AZ,1/28/17,"3 Large Orange lights hover over Chandler, AZ."
45.5230622,122.6764816,Portland,OR,1/28/17,PETER| MY COUSIN CALLED ME 1/28/17 SAID HE HAD BEEN WATCHING A STATIONARY BRIGHT OBJECT IN THE W SKY FOR >1 hr.. ((Venus))
26.1224386,80.13731740000001,Ft.+Lauderdale,FL,1/28/17,"We saw a total of 7 red/ orange lights.  We were facing N, and they were coming from the NE towards the SW.  ((anonymous report))"
42.8650869,71.3739532,Londonderry/Hudson,NH,1/28/17,We left the house at 6:30 pm and immediately I saw in the sky a bright light that I have never seen before. ((NUFORC Note:  Venus.  PD)
33.4941704,111.9260519,Scottsdale,AZ,1/28/17,Huge fire orange objects over Phoenix.
43.1919373,89.45567489999999,Waunakee,WI,1/28/17,Bright white light towards Madison.  Slightly higher and left from nearby antenna.
34.2073196,84.14019259999999,Cumming,GA,1/28/17,"We just saw a very bright light, but it wasn't a plane or anything like that.  It wasn't a star.  ((NUFORC Note:  Venus?  PD))"
36.06523,119.0167679,Porterville,CA,1/28/17,A large circular (perfectly round) object glowing amber moved slowly north and west and appeared to stop over Three Rivers CA or there
39.5296329,119.8138027,Reno,NV,1/28/17,I had just left work and was driving on west on W. Fourth Street in Reno. I pulled into Taco Bell and I noticed these 3 red lights drif
36.0228734,95.9683278,Jenks,OK,1/28/17,"Very bright green singular orb pulsing illogically, making 90-degree turns and moving impossibly."
39.4523385,74.7276626,Mays+Landing,NJ,1/27/17,Driving w/ my 12-year old son down dark road and both of us were startled by a chevron shaped yellowish light streaking down.
30.51269899999999,93.2323813,Ragley,LA,1/27/17,Cross Shaped object.  ((anonymous report))
40.6808726,74.4310524,Berkeley+Heights,NJ,1/27/17,Single color spinning object high in the sky....over NE/NJ
40.3284402,74.790718,Pennington,NJ,1/27/17,"The flashes were closer than a plane but were bright and kind of foggy like there were clouds in front of it, and two or three of them"
37.0965278,113.5684164,St.+George,UT,1/27/17,I have seen these same lighta as https://youtu.be/loqTF3SWbCg seen dated 9/27/13.  I have seen these same lights the past 3 nights near
35.2784173,93.1337856,Russellville,AR,1/27/17,What seemed to be stars at first  moved and fly away!
35.5103197,97.36786239999999,Spencer,OK,1/27/17,"Football shape lights arrayed over whole surface, rolled over lights coming from edge, looking west of our location in OK County"
35.780987,78.3697213,Wendell,NC,1/27/17,Bright light exiting atmosphere.
43.408907,71.12964029999999,Farmington/New+Durham,NH,1/27/17,Red ball of light.
32.3199396,106.7636538,Las+Cruces,NM,1/27/17,"5 amberlights flickering in an L shaped formation. Later on 4 stationary objects in the sky, all the same."
45.5230622,122.6764816,Portland,OR,1/27/17,star/ white cylinder object seen by students at school.
39.0181651,77.2085914,Potomac,MD,1/27/17,I see the reddish pink light acroos the sky underneath the dark clouds floating from Potomac Village toward the Poolesville direction.
29.5843948,98.3058463,Selma,TX,1/27/17,I just seen a light in the sky while looking south.  It looked like a star at first till I realized it was bigger and brighter than the
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,1/27/17,Red light hovering and flashing.
36.0754183,79.0997347,Hillsborough,NC,1/26/17,Star Wars UFO.
33.0369867,117.2919818,Encinitas,CA,1/26/17,"Watching the air traffic off my porch in the dark of night, i suddenly saw a trail of 3 bright orange lights in a streamlined pattern m"
33.376834,79.2944964,Georgetown,SC,1/26/17,"I live in Georgetown south Carolina. I went out on the porch to smoke around 8 p.m. I saw a cluster of lights in the sky, over to the w"
35.7344538,81.3444573,Hickory,NC,1/26/17,"Obj seemed to be a unusually bright light, what I thought might be the north star, but 3 times as bright.  ((NUFORC Note:  Venus?  PD))"
33.376834,79.2944964,Georgetown,SC,1/26/17,"My husband and I were on the porch at our home in Georgetown, S.C. He saw bright lights dashing across the sky. I went outside and capt"
27.9380619,82.45911939999999,Tampa+(general+area),FL,1/26/17,Oval shaped three light object.  ((anonymous report))
32.4709761,85.0007653,Phenix+City,AL,1/26/17,Large Bright Light - Alabama
39.4014955,76.6019125,Towson,MD,1/26/17,"2 cigar shaped ufos hovered for about 10-15 minutes above horizon near forest, then immediately jetted directly vertical, into the sky."
39.1156615,77.56360149999999,Leesburg,VA,1/26/17,"Two adult females traveling northbound on VA Route 621 witnessed a bright green spherical object, seemingly fire-based traveling rapidl"
37.5059332,77.3324425,Henrico,VA,1/26/17,"&quot;V&quot; shaped light pattern with five white &amp; one green light, very large, flying very low, moved due West."
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,1/26/17,"The lights were on top of Brooklyn.  The lights would move up and down then form a line, then a half moon shape."
29.9940924,90.2417434,Kenner,LA,1/26/17,Bright light in the sky with green and red lights next to it. rotating clockwise in one spot.  ((anonymous report))
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,1/26/17,More lights have appeared and are in formation over Brooklyn.
42.5250906,71.759794,Leominster,MA,1/26/17,Currently observing this object.  Is in distance; can clearly see Venus to the upper L of this object.  ((NUFORC Note:  Venus?  PD))
33.7489954,84.3879824,Atlanta,GA,1/26/17,I went outside to walk my dog and looked up and saw a object with green and red flashing lights.It was hovering right above downtown an
36.0726354,79.7919754,Greensboro,NC,1/26/17,"White discs converging into one and changing shapes, disappearing, then reappearing separated."
28.8999815,82.37454009999999,Hernando,FL,1/25/17,"Was yellow orangeish, like a goldfish color.  I was walking around 350 degrees north, the craft was moving to SE. ((anonymous report))"
28.8999815,82.37454009999999,Hernando,FL,1/25/17,"There was only one UFO.  It was yellow orange-ish, kind of like a goldfish color. I was walking around 350 degrees north, the craft was"
39.6356048,84.931071,Liberty,IN,1/25/17,"Triangular object seen by 2 men in Liberty, IN, with 2 red and 2 white lights and gun metal grey."
29.4241219,98.49362819999999,San+Antonio,TX,1/25/17,Green orb shot out of white light  ((NUFORC Note:  We suspect a sighting of Venus.  PD))
39.1731621,77.2716502,Germantown,MD,1/25/17,A rectangle formed by six lights zoomed across the sky disappearing into the clouds.  ((anonymous report))
33.961124,116.5016784,Desert+Hot+Springs,CA,1/25/17,Large bright orb in sky W of 62 and N of 10 above hillside Desert Hot Springs area.  ((NUFORC Note:  Venus??  PD))
33.8958492,118.2200712,Compton,CA,1/25/17,Red lights as many as three moving rapidly leaving a sparkle reflection.  ((anonymous report))
29.604672,98.9430859,Lakehills,TX,1/25/17,Orange spheres appear near Medina Lake blinking on and off for several minutes AGAIN!
32.6926512,114.6276916,Yuma,AZ,1/25/17,Venus lights.
32.715738,117.1610838,San+Diego,CA,1/25/17,"Circular, bright obj in the S sky; every 20 or 30 mins it would move further N, before disappearing.  ((NUFORC Note:  Venus??  PD))"
36.0726354,79.7919754,Greensboro,NC,1/25/17,"Triangle of lights in odd, very spread out formation"
37.5061069,77.6490005,Midlothian,VA,1/25/17,"Stopped at traffic light, about 6PM, facing S saw a light fall quickly down from the sky E to W."
44.4530868,69.72262479999999,Sidney,ME,1/25/17,"Intense orange light, stationary for many minutes then moved up and was gone."
44.4259092,69.0064234,Belfast,ME,1/25/17,Headed W on Rte 3 when I noticed an extremely bright light traveling-hovering ahead of my car.  ((NUFORC Note:  Venus?  PD))
33.4678859,98.0164284,Newport,TX,1/25/17,"Large bright white star, 8+ orbs and one large plane/shuttle that we have never seen before."
44.9923964,93.3233133,Minneapolis/Bryn+Mawr/+Theodore+Wirth+Golf+Course+area,MN,1/24/17,1-2 Second Green Flash in sky near Theodore Wirth Golf Course.
34.8662005,92.1101458,Jacksonville,AR,1/24/17,"Bright, circular light in the sky unmoving.   ((NUFORC Note:  We suspect a celestial body.  PD)) ((anonymous report)"
37.9680999,91.35486800000001,Steelville,MO,1/23/17,"Initial sighting above grocery store parking, at first thought it was helicopter but heard no sound.  Got in truck and followed it."
33.8160058,78.680016,North+Myrtle+Beach,SC,1/23/17,Looking out over the ocean about a third of the way above the ocean 4 bright white lights side by side.
38.8791783,99.3267702,Hays,KS,1/23/17,"Fast moving, shapeless, opaque object w 3-4 dim lights."
34.806166,106.7333599,Los+Lunas,NM,1/23/17,"Lights south of Los Lunas, New Mexico."
47.03426289999999,122.8231915,Lacey,WA,1/23/17,"Bright reddish pulsing light, that floats around in the sky erratically.  ((NUFORC Note:  Possibly a sighting of Venus??  PD))"
47.6062095,122.3320708,Seattle,WA,1/23/17,I have looked at this site for years and have never seen anything like this before.
34.0522342,118.2436849,Los+Angeles,CA,1/23/17,Copper-colored metallic disc sighted over downtown Los Angeles
45.5228939,122.989827,Hillsboro,OR,1/23/17,"Bright flickering light in the sky standing still and them moved and then stood still, then dissapeared"
49.895136,97.13837439999999,Winnipeg+(Canada),MB,1/23/17,ISS live feed. Around 01:00 - 02:00?  Saw a opaque tubular(?)object on left side and a bank of metal on the right.I have the feed p
36.6777372,121.6555013,Salinas,CA,1/23/17,Saw a bright red light moved low slowly left and right then disappeared the light never blinked it was south west of highway 1.
44.31123119999999,124.1048418,Yachats,OR,1/23/17,"I had a very unusual  sighting.  Time line was 12:04, technically Monday, since it was after midnight."
32.9646574,108.5775687,Gila,NM,1/23/17,Zigzagging light travelling haphazardly in the night sky.  ((NUFORC Note:  Star or planet??  PD))
28.3361142,82.2745307,San+Antonio,FL,1/22/17,Strange object immerges from dark portal and streaks across sky ahead of oncoming storm and disappears into another dark portal.
34.8641446,118.1634075,Rosamond,CA,1/22/17,Extremely bright light hovering around.  ((NUFORC Note:  Venus??  PD))((anonymous report))
39.9969646,74.99276929999999,Cinnaminson,NJ,1/22/17,"Chevron shaped UFO, hovering over trees, lightning flash disappears then reappeared in different forms"
33.3942655,104.5230242,Roswell,NM,1/21/17,"Large, bright unidentified light in the western night sky over Roswell, NM.  ((NUFORC Note:  Venus.  PD))"
33.3528264,111.789027,Gilbert,AZ,1/21/17,I went for ice cream with my son who is 12. We were in the car heading back home about 1 minute away from the house. I was facing w at
33.3023411,84.5538165,Senoia,GA,1/21/17,"Bright light low in western sky, stationary and shimmering for 20+ minutes.  ((NUFORC Note:  We suspect Venus.  PD))"
41.621718,83.711604,Holland,OH,1/21/17,Bright light like a star. Too close to be astar with blinking red lights. Just hovering.
29.9012437,81.31243409999999,Saint+Augustine,FL,1/21/17,I went to get my mail from my mail box at around 6:50 PM and then I saw a dense light on the sky.
29.2435916,81.0375555,Holly+Hill,FL,1/21/17,"While my wife and I were sitting in our screen room around 18:40 tonight, I looked out to the north west and saw some lights (orbs?) mo"
38.6581722,77.2497049,Woodbridge,VA,1/21/17,"I was driving through Woodbridge, VA, south-bound on I-95 when I saw the green globe that lasted just short of two minutes."
36.1539816,95.99277500000001,Tulsa,OK,1/21/17,Large almost stationary distant object with white and blinking red lights
26.1275862,80.23310359999999,Plantation,FL,1/21/17,((anonymous report))  Appears to be 3 unmoving objects with multi-colored flashing lights high up over S FL.  ((NUFORC Note:  Star??))
41.288906,72.674364,Guilford,CT,1/21/17,There are round shapes burned into the grass in a field near my house  They are visible from google earth and show up in every secluded
28.3861159,80.7419984,Cocoa,FL,1/20/17,"2 bright orange orbs/globes, travelling S to N slow at first then separating slightly and appearing overhead.  ((anonymous report))"
28.5383355,81.3792365,Orlando,FL,1/20/17,Orange fireballs over Orlando after satellite launch.
29.028318,81.3031179,Deland,FL,1/20/17,"Fireball in sky shuts off, then re-ignites.  ((NUFORC Note:  Sighting of 2nd stage ignition of missile launch.  PD))"
35.0526641,78.87835849999999,Fayetteville,NC,1/20/17,7 sphere like objects that reflected the sunlight off its surface seen in western part of sky in a circle formation.
30.35047509999999,89.15281759999999,Long+Beach,MS,1/20/17,"Satellites, drones or something else?"
26.1224386,80.13731740000001,Fort+Lauderdale,FL,1/19/17,Moving slowly from S to N along FTL Beach bright red lights glided quietly without sound in plain sight.  ((anonymous report))
30.8471283,90.15314099999999,Franklinton,LA,1/19/17,2 red lights with lights projected upward to make a triangular shape. Was positioned in the sky at top of trees. ((anonymous report))
29.0075671,82.0204688,Summerfield,FL,1/19/17,"Star bright Lights, Orange, red fire.  ((NUFORC Note:  We suspect a sighting of Venus or Sirius.  PD)) ((anonymous report))"
40.4201165,74.7146817,Skillman,NJ,1/19/17,6 perfectly vertically aligned lights hovering after coming from different directions.
33.4920276,105.3838716,Lincoln,NM,1/19/17,500 orbs being chased by a jet.  ((NUFORC Note:  We would welcome additional reports.  PD))
37.9100783,122.0651819,Walnut+Creek,CA,1/19/17,Large red object.
33.7700504,118.1937395,Long+Beach,CA,1/19/17,"Obj. was going down fast like a shooting star, but with a frontal metallic circle, and it disappeared in mid air.((anonymous report))"
44.977753,93.2650108,Minneapolis,MN,1/19/17,Interesting sighting over Uptown Minneapolis.
40.5852602,105.084423,Fort+Collins,CO,1/18/17,"Green lights in chevron form flying over Fort Collins, CO."
41.8781136,87.6297982,Chicago,IL,1/18/17,Triangle Shaped Dark Craft w/ 3 lights in the corners.
45.3657733,63.28694069999999,Truro+(Nova+Scotia)(Canada),NS,1/18/17,"Triangle light form, silent, slow and strange"
33.9204354,80.3414693,Sumter,SC,1/18/17,Triangular object with blinking red light at bottom of craft with a smaller object ahead of it
43.5946963,96.5719896,Brandon,SD,1/18/17,"Unsure of object.  ((NUFORC Note:  Probable sighting of the star, Sirius.  PD))"
28.902479,82.59260119999999,Crystal+River,FL,1/18/17,"It stayed completely still for at least 30 minutes, it kept getting brighter.  ((NUFORC Note:  Venus??  PD))"
44.8613563,92.6238082,River+Falls,WI,1/18/17,"Spherical luninous multi-colored hovering in the same position, now heading west toward the twin cities, St. Paul, Mpls. 18:57pm"
43.2613892,78.8156113,Wilson,NY,1/18/17,"At 1700 hours, while exiting a cab, I witnessed a bright light with a halo of lights going around.  ((NUFORC Note:  Venus??  PD))"
39.3826031,77.26942780000002,New+Market,MD,1/18/17,"Four green lights in sky, not flashing, not moving; appeared to be on the perimeter of a craft."
28.9005446,81.26367379999999,Deltona,FL,1/17/17,"Off white lights, but blink red and green when white light is off,  ((NUFORC Note:  Probably not genuine UFOs.  PD))"
35.4087517,80.579511,Concord,NC,1/17/17,Bright circular light bobbing around for upwards of 20 minutes moving up and down and left and right.  ((NUFORC Note:  Venus?  PD))
46.0910771,94.50361989999999,Randall,MN,1/17/17,"Red, blue and white lights flashing in different circular sequences, at times only one to zero lights. Craft may be circle shaped or th"
41.2523634,95.99798829999999,Omaha,NE,1/17/17,"1/17/2017 Omaha, NE, ball of light erratically moving!  ((NUFORC Note:  Possible sighting of Venus??  PD))"
37.0965278,113.5684164,St.+George,UT,1/17/17,"I had gone outside to smoke a cigarette in my backyard. When I began to sit down in my chair, I had looked up into the sky and saw a ci"
48.2931559,122.6432245,Oak+Harbor,WA,1/17/17,Bright light coming from sky in Oak Harbor with loud rumbling sound that shook my bed.
34.1141743,116.432235,Yucca+Valley,CA,1/17/17,"Sideways classic saucer shape, silvery white, possibly 4 white lights falling straight down. The object appeared to be quite far away,"
43.2556568,71.8334145,Warner,NH,1/17/17,Luminescent meteor-like object flying vertically
34.3664951,89.5192484,Oxford,MS,1/16/17,Multi-light ferris wheel shaped object in the southwestern sky with a smaller light tracking it.  ((NUFORC Note:  Venus.  PD))
41.03605599999999,111.6768769,Morgan,UT,1/16/17,3 red lights hovering in a line formed a triangle and flew farther away one by one
41.7475933,74.0868095,New+Paltz,NY,1/16/17,Eight triangular shaped UFOs with very bright lights and an orb white in color all moving slowly.
36.1699412,115.1398296,Las+Vegas,NV,1/16/17,Stationary or moving in straight or right angles. Body red and green lights. Wings flashing lights. Very large tail end. Above North La
37.0208865,93.2060163,Ozark,MO,1/16/17,"((anonymous report))  Heading ESE, moving slowly.  Appeared to have another craft coming in from the E.  Flash of light was seen."
39.2903848,76.6121893,Baltimore,MD,1/16/17,Saw one orange-colored light making abrupt turn abrupt turn then two more suddenly appear side by side of each other with the first one
32.715738,117.1610838,San+Diego,CA,1/15/17,"Fireball moving south to north in western sky lasting about 15 minutes, faded from sight in the distance."
33.4483771,112.0740373,Phoenix,AZ,1/15/17,Flash of light in the sky.
45.33772829999999,93.56911219999999,Elk+River,MN,1/15/17,"Witnessed by my wife, myself, and neighbor - bright white light, blue, red. much larger than any stars - stationary."
33.8595491,84.683824,Powder+Springs,GA,1/15/17,We spotted a diamond shaped object flying with 4 red lights flash slowly one at a time.  ((anonymous report))
40.5939636,74.6049061,Bridgewater,NJ,1/15/17,"It was perfectly still, hovering right over a highway. distracting - slowed traffic. i took a video with my phone as we drove"
34.257038,85.1646726,Rome,GA,1/15/17,Object circled flipped and jolted side to side for the entire time I watched.  ((NUFORC Note:  Venus??  PD))
32.3582334,82.3145693,Oak+Park,GA,1/15/17,Very large object flipped once then circle once paused in air then change to rectangular shape. ((anonymous report))
33.9898188,117.7325848,Chino+Hills,CA,1/14/17,Noticed a bright star like object to low to have been a star really and it just shot up into the sky.  Crazy
28.3644485,82.69343429999999,Hudson,FL,1/14/17,"5 orbs in total, glowing red. Intervals of approximately 20 seconds between each sighting"
26.1224386,80.13731740000001,Fort+Lauderdale,FL,1/14/17,"Circular, reddish UFO's spotted over FTL airport interact with each other &amp; vanish!"
35.4311421,82.32348429999999,Edneyville,NC,1/14/17,((anonymous report))  Large red glowing object in the eastern night sky.
45.5228939,122.989827,Hillsboro,OR,1/14/17,"Bright light falling in the Eastern sky.   ((NUFORC Note:  Possible meteor, we suspect.  PD))"
42.9633599,85.6680863,Grand+Rapids,MI,1/14/17,"Very bright white light, appeared stationary, later moved farther away and changed to orange.  ((NUFORC Note:  Venus?  PD))"
30.2265949,93.2173758,Lake+Charles,LA,1/14/17,"3 orange lights in the Lake Charles, LA, sky."
42.8208653,82.486024,St.+Clair,MI,1/14/17,Triangular shaped light in SE sky.  ((NUFORC Note:  We suspect a sighting of Venus.  PD))
38.440429,122.7140548,Santa+Rosa,CA,1/14/17,Round ball of light w/o trail falling east of santa rosa ca. before going out as if switched off.
29.2108147,81.0228331,Daytona+Beach,FL,1/14/17,A very bright fireball coming low in the sky from the east and then accelerating straight up and then leveled out in a straight path at
28.0836269,80.60810889999999,Melbourne,FL,1/14/17,"Irregular, white light sitting low inthe SW sky over Melbourne, FL.  ((NUFORC Note:  Venus in the southwest sky.  PD))"
47.6062095,122.3320708,Seattle,WA,1/14/17,Two strange rectangular objects over U District Seattle (possibly only a camera flash reflection off window)
38.98575080000001,119.1629309,Yerington,NV,1/14/17,It was really hiugh in the sky and came down and got larger and larger as it disapiered in the hills. Quote from my very smart 9 year o
47.0378741,122.9006951,Olympia,WA,1/14/17,Triangular object hovering in NW Sky Red/White lights. Then flew SE Slowely &amp; Quietely with only 3 white lights.
32.5598685,84.09630039999999,Reynolds,GA,1/13/17,I saw a low flying white sphere shoot across the sky.  Very fast.  Only saw it for a couple of seconds.
42.2436085,71.1676536,Dedham,MA,1/13/17,"Vertical shape, bright light, stayed stationary but increased and decreased light,  then &quot;blinked out.&quot;"
32.216316,80.752608,Hilton+Head+Island,SC,1/13/17,Orange object moving rapidly through the sky. It then moved up and down rapidly before coming to a stop and soon disappearing completel
38.440429,122.7140548,Santa+Rosa,CA,1/13/17,"20 or more magenta-colored lights in the sky moving in formation, yet independently."
38.440429,122.7140548,Santa+Rosa,CA,1/13/17,"Bright orange lights hovering around the moon and horizon, then rising up and disappearing"
38.9126129,75.4279748,Milford,DE,1/13/17,Hover craft in milford
35.1125344,107.8826751,San+Rafael,NM,1/13/17,Giant ship seen over western New Mexico tonight.
41.5542603,74.4396014,Bloomingburg,NY,1/13/17,Flashing blue and red light moving around in a circle of tiny white lights.  ((NUFORC Note:  Sighting of Sirius??  PD))
26.7153424,80.0533746,West+Palm+Beach,FL,1/13/17,Light were free flying there was not an object that could be seen
40.5649781,111.8389726,Sandy,UT,1/13/17,Unexplained Impact Rumble
41.8462161,71.3557165,Rumford,RI,1/13/17,"1/13/17, 6:15 AM, 3 extremely bright &amp;quot; stars&amp;quot; that appeared, shone with a bright flash, and blinked off, east of the Big Dipp"
35.7079146,79.8136446,Asheboro,NC,1/13/17,"Four lights in a square formation, to the left and just below the North Star."
51.0486151,114.0708459,Calgary+(Canada),AB,1/13/17,UFO follows jet while jet lands
40.735657,74.1723667,Newark,NJ,1/13/17,"UFO'S in Newark, NJ."
29.95771839999999,97.7861137,Uhland,TX,1/13/17,Green light changes to very large white light.
35.0853336,106.6055534,Albuquerque,NM,1/12/17,4 fireballs seen in Albuquerque
41.608384,84.5541171,Holiday,OH,1/12/17,Bright light in sky.  ((NUFORC Note:  Bright light may have been Venus??  PD))
44.2597027,88.86483439999999,Fremont,WI,1/12/17,Red lights sling-shooting through the sky.
35.3584743,79.8944901,Troy,NC,1/12/17,Cylindrical metallic object falling to earth
29.0963729,80.9369983,Ponce+Inlet,FL,1/12/17,Spectacular pulsating lights forming a sphere fixed in the night sky
28.1461248,82.7567679,Tarpon+Springs,FL,1/12/17,Tarpon Springs Small Triangle Craft.
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,1/12/17,UFO OVER BKLYN LAST NIGHT.
33.6890603,78.8866943,Myrtle+Beach,SC,1/12/17,Bright blinking Light moving through sky.
30.3118769,95.45605119999999,Conroe,TX,1/12/17,Their were 2 crafts each were beaming a white light down in a sweeping motion; it seem to have a white cloud. ((anonymous report))
40.6110589,111.8999353,Midvale,UT,1/11/17,Rainbow of colors disrupts the Utah night sky.
36.1018163,78.4580543,Franklinton,NC,1/11/17,"Slow, bright spinning light bar flying below 600 ft.  Witnessed on Hwy 96."
33.2146069,80.4478745,Harleyville,SC,1/11/17,"Bright light, appearing as a star but not!  The light is very different, appears to be in our atmosphere, it appears some times right a"
39.3722121,104.8560902,Castle+Rock,CO,1/11/17,"I saw three orb like objects appear above the roof of the first house on the street, to my right.  They were diffused whitish-blue."
47.2150945,123.1007066,Shelton,WA,1/11/17,Fireball with flaming tail shooting across mid-sky.
31.846877,81.5959453,Hinesville,GA,1/11/17,"I saw two circular flying saucers very bright whiteish in color, and they flew in one on top of the other stopped."
41.3625937,74.27126129999999,Chester,NY,1/11/17,A circular domed shape craft with red and blue lights with white lights at the bottom of it and it was first hovering low in the trees.
42.3732216,72.5198537,Amherst,MA,1/11/17,"Flashing Blue light changing to red/white, changed direction quickly."
42.8014795,70.989778,West+Newbury,MA,1/11/17,"((HOAX??))  I picked up my friends to drive them to school.  After picking them up, we saw a flying saucer.  ((anonymous report))"
32.4618086,90.1153638,Madison,MS,1/11/17,"is one of many occasions. can spontaneously change direction, speed, altitude. Hovering occurs, many patterned lights underneath"
33.7537774,79.4475566,Hemingway,SC,1/10/17,I looked up to see three lights out of my drivers window.  These lights were elongated.  ((anonymous report))
27.044224,82.2359254,North+Port,FL,1/10/17,"2 lg spherical orange-red objects in sky in North Port, FL."
38.2322766,90.5629034,Hillsboro,MO,1/10/17,Pictures and video.  ((NUFORC Note:  We suspect a sighting of Venus.  PD))
34.1167305,107.2439251,Magdalena,NM,1/10/17,Formation of lights and multiple (9+) aircraft escorts made two passes 40 minutes apart.
34.5203411,106.241127,Mountainair,NM,1/10/17,((anonymous report))  I saw the same thing!!  http://www.nuforc.org/webreports/132/S132113.html
31.9575818,110.955646,Sahaurita,AZ,1/10/17,"Bright light formation moving erratically near Tucson, AZ"
28.5383355,81.3792365,Orlando,FL,1/9/17,Me my boyfriend and my best friend was sitting in the car in our complex and we noticed a bright spear light in the sky I thought it wa
28.18779,82.73954540000001,Holiday,FL,1/9/17,"Solid Green lights fly together in triangular shape, then separate and only one light starts flashing and flies in the other direction."
37.2709704,79.9414266,Roanoke,VA,1/9/17,Silent aircraft or crafts flying in a very low formation leaving airport.
33.3061605,111.8412502,Chandler,AZ,1/9/17,One round ball of fire.
41.2445293,75.4560183,Gouldsboro,PA,1/9/17,"Bright light moving left, right, up and down.   ((NUFORC Note:  Possible sighting of Venus??  Anonymous report.  PD))"
47.5301011,122.0326191,Issaquah,WA,1/9/17,The Seattle/Issaquah object keeps coming at around 7:05-7:20 and I've seen it 3 times in the last week.  ((anonymous report))
28.2336196,82.18119469999999,Zephyrhills,FL,1/9/17,A big circle of light was hovering out side my window.
45.5001357,122.4302013,Gresham,OR,1/9/17,Noticed a bright flash green light coming from the window.   ((anonymous report))
33.5206608,86.80248999999999,Birmingham,AL,1/9/17,"Heard low rumbling sound, saw a big ?? In the sky before it disappeared."
29.5844524,81.20786989999999,Palm+Coast,FL,1/8/17,While having a cigarette on my Lanai area and looking up at the stars a large bright light oval in shape went across the sky at a low a
27.9462615,82.2420317,Valrico,FL,1/8/17,"Large Disk shape, changing shape and color and smaller objects flying around it."
38.5830443,77.76777299999999,Bealeton,VA,1/8/17,Bright light moves north to east slowly while losing altitude at night
44.3710051,92.0382346,Wabasha,MN,1/8/17,Do not know what it was.
41.4958665,87.84866129999999,Frankfort,IL,1/8/17,"Gathering of lights and formation, fighter jets checked it out"
34.1283442,117.2086513,Highland,CA,1/8/17,"We noticed the bigger light about 3 miles away from the freeway. After stopping for gas, we saw that it was still in the same spot, and"
42.4733688,83.2218731,Southfield,MI,1/8/17,Large bright white/blue light travelling across the sky in a downward trajectory
42.6907443,83.4066132,Waterford,MI,1/8/17,Cone shaped object in the sky around 6:20 a.m. had red fire coming out of the came out of the tail as going through the atmosphere and
43.0124984,89.2898397,Macfarland,WI,1/8/17,Around 3:30am I witnessed a low hanging light blue sphere shaped object streak across the sky heading E.  ((anonymous report))
39.755543,105.2210997,Golden,CO,1/8/17,"Strange melodic hum, higher pitched, alternating between 2 tones and moving back and forth N and W of Golden, CO."
34.3372664,84.3779515,Ball+Ground,GA,1/8/17,Large diameter bright white orb (security camera video recording)
43.3901177,123.3125763,Sutherlin,OR,1/7/17,I walked outside by 11:20 p.m. I looked up in the sky North I was smoking a cigarette I saw orange lights big craft ran inside got my f
29.0405241,98.5680739,Poteet,TX,1/7/17,"It the sky got darker, I saw objects (lights) flying into Wat looks like a very bright star. Military jets flying around, object change"
47.5083178,52.9940605,Conception+Bay+South+(Canada),NF,1/7/17,Cluster of moving stars and orange 'fireballs'
39.6620397,75.5668166,Newcastle,DE,1/7/17,"The object appeared to be elongated tear drop shape and seemed,  to be shooting across the sky from the east to west. Lights went from"
41.11370369999999,74.5540506,Hardyston+Township,NJ,1/7/17,Very low flying and extremely loud.  Flying directly east.  Maybe military?
43.5244747,84.6947325,Shepherd,MI,1/7/17,White Diamond changed to Circle with green outside and red in middle flickering moving object.
34.7513712,118.2522977,Antelope+Valley,CA,1/7/17,4 orange Ball like lights hovering in sky in triangle-like formation
42.9764027,88.1084224,New+Berlin,WI,1/7/17,"Very large, bright white light seen raidly descending to the northwest."
35.4336825,96.66529469999999,Centerview,OK,1/7/17,Large bright white light with red almost icicle light on bottom was heading to store caught my attention first thought it might be plan
36.1626638,86.7816016,Nashville,TN,1/7/17,I observed 4 bright orange objects flying in a straight line in a southerly direction.  They appeared to be glowing as if on fire but l
36.1699412,115.1398296,Las+Vegas,NV,1/7/17,Low Flying Under Clouds Bright Light fast moving.
43.9441328,90.8129118,Sparta,WI,1/7/17,"Orange looking circle traveling SE over Sparta, WI.  No apparent sound noticedand a smaller lite figure above.  ((anonymous report))"
39.7392358,104.990251,Denver,CO,1/7/17,3 glowing orange lights.
35.3187279,82.4609528,Hendersonville,NC,1/7/17,Bright lights hover over Burger King in Hendersonville on Hwy 176
48.7519112,122.4786854,Bellingham,WA,1/6/17,"Triangle of glowing lights, what initially looked like a plane started heading over the W arboretum, then hovered. ((anonymous report))"
45.1732394,93.30300629999999,Coon+Rapids,MN,1/6/17,Several craft each glowing like fire and  triangular in shape.Slowly increased speed and vanished into the night sky.
35.7328541,84.3338112,Loudon,TN,1/6/17,"Very large, quiet, object with lights changing pattern was low to the ground went towards Knoxville, TN."
37.3021632,120.4829677,Merced,CA,1/6/17,"Very bright orange stars moving down and then north, West of my location."
46.0084472,122.8445509,Kalama,WA,1/6/17,Extremely bright hovering light over I-5.
